v_sku,v_name,v_short_description,v_description,v_image,v_url,v_attribute,v_price,v_specials_price,v_specials_expire_date,v_date_added,v_in_stock,v_status,v_viewed,v_ordered,v_category_sku,v_sort_order,v_meta_title,v_meta_keywords,v_meta_description,v_brand_filter,v_class_filter,v_color_filter,v_gender_filter,v_material_filter,v_year_filter,v_origin_filter,v_series_filter,v_spec_filter
NCRYPIS0026,Men Hand Stitching Cowhide Leather Breathable Soft Casual Driving Sneakers,,"<p>Color:Black, White, Khaki</p><p>Upper Material:Cowhide</p><p>Outsole Material:Rubber</p><p>Function:Breathable, Soft, Slip Resistant</p><p>Occasion:Daily, Sport</p><p>Closure Type:Elastic Band</p><p>Season:Summer, Spring&Fall</p><p>Toe Type:Round</p>",img/Sneakers__Athletic/SKUH23439.jpg,,Size#US 6.5:US 7.5:US 8:US 8.5:US 9:US 10:US 10.5:US 11:,63.4,,,,1,1,,,Sneakers & Athletic,,Men Hand Stitching Cowhide Leather Breathable Soft Casual Driving Sneakers,Men Hand Stitching Cowhide Leather Breathable Soft Casual Driving Sneakers,Men Hand Stitching Cowhide Leather Breathable Soft Casual Driving Sneakers,,,,,,,,,
NCRYPIS0027,Large Size Women Fashion Casual Colorful Sequined Hollow Sandals Antiskid Soft Comfy High Heels,,"<p>Color:Beige, Black</p><p>Type:Peep-toe Pumps shoes</p><p>Closure Type:Slip-On</p><p>Heel Type:Stiletto Heel</p><p>Heel Height:5-8cm In Heel</p><p>Toe Type:Round</p><p>Pattern:Other</p><p>Design Element:Hollow out, Sequined</p><p>Style:Casual, Fashion</p><p>Outsole Material:Rubber</p><p>Structure:Slip-On</p><p>Occasion:Casual</p><p>Function:Antiskid, Soft, Hard-wearing</p><p>Season:Summer, Spring</p>",img/Heels/SKUI18588.jpg,,Size#US 5:US 6:US 7:US 8:US 9:US 10:US 11:US 12:,65.28,,,,1,1,,,Heels,,Large Size Women Fashion Casual Colorful Sequined Hollow Sandals Antiskid Soft Comfy High Heels,Large Size Women Fashion Casual Colorful Sequined Hollow Sandals Antiskid Soft Comfy High Heels,Large Size Women Fashion Casual Colorful Sequined Hollow Sandals Antiskid Soft Comfy High Heels,,,,,,,,,
NCRYPIS0028,Chinese Dragon Color Block Shorts,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Animal</p><p><b>Pattern Type</b>: Colorblock</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Track Shorts</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 65% Cotton</p><p><b>Composition</b>: 35% Polyester</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/swshorts23210127650.jpg,,Size#S:M:L:XL:,28.66,,,,1,1,,,Shorts,,Chinese Dragon Color Block Shorts,Chinese Dragon Color Block Shorts,Chinese Dragon Color Block Shorts,,,,,,,,,
NCRYPIS0029,Slit Hem Ditsy Floral Print Skirt,,<p><b>Style</b>: Boho</p><p><b>Color</b>: Black and White</p><p><b>Pattern Type</b>: Ditsy Floral</p><p><b>Length</b>: Mini</p><p><b>Type</b>: A Line</p><p><b>Season</b>: Summer</p><p><b>Details</b>: Split</p><p><b>Waist Line</b>: Natural</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 95% Polyester</p><p><b>Composition</b>: 5% Spandex</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Skirts/swskirt07200227659.jpg,,Size#XS:S:M:L:XL:,28.77,,,,1,1,,,Skirts,,Slit Hem Ditsy Floral Print Skirt,Slit Hem Ditsy Floral Print Skirt,Slit Hem Ditsy Floral Print Skirt,,,,,,,,,
NCRYPIS0030,All Over Print Ribbed Tank Top,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Black and White</p><p><b>Pattern Type</b>: All Over Print</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Tank</p><p><b>Details</b>: Rib-Knit</p><p><b>Neckline</b>: Round Neck</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 80% Polyester</p><p><b>Composition</b>: 20% Cotton</p><p><b>Fabric</b>: High Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/rwvest25210525100.jpg,,Size#XS:S:M:L:,25.57,,,,1,1,,,Tank Tops & Cam's,,All Over Print Ribbed Tank Top,All Over Print Ribbed Tank Top,All Over Print Ribbed Tank Top,,,,,,,,,
NCRYPIS0031,High Waist Cuffed Denim Shorts,,"<p><b>Color</b>: Light Wash</p><p><b>Pattern Type</b>: Plain</p><p><b>Type</b>: Straight Leg</p><p><b>Details</b>: Pocket</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Zipper Fly</p><p><b>Material</b>: Denim</p><p><b>Composition</b>: 85% Cotton</p><p><b>Composition</b>: 15% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash, do not dry clean</p>",img/Denim_Shorts/swshorts01201125470.jpg,,Size#XS:S:M:L:XL:,24.92,,,,1,1,,,Denim Shorts,,High Waist Cuffed Denim Shorts,High Waist Cuffed Denim Shorts,High Waist Cuffed Denim Shorts,,,,,,,,,
NCRYPIS0032,Vintage 925 Silver Plated Earrings Simple Tree Leaf Pendant Earrings,,<p>Style: Vintage </p><p>Type: Earrings</p><p>Color: Silver</p><p>Weight: 4.5g</p><p>Length: About 4*1.2 cm / 1.57*0.47 in</p><p>Material: Silver Plated</p><p>1 x Earrings</p>,img/Earrings/SKUG45567.jpg,,Size#,15.02,,,,1,1,,,Earrings,,Vintage 925 Silver Plated Earrings Simple Tree Leaf Pendant Earrings,Vintage 925 Silver Plated Earrings Simple Tree Leaf Pendant Earrings,Vintage 925 Silver Plated Earrings Simple Tree Leaf Pendant Earrings,,,,,,,,,
NCRYPIS0033,Ethnic Beaded Bracelet Colorful Charm Bracelet Coloured Glaze Accessories Handmade Gift for Women,,"<p>Style: Vintage</p><p>Type: </p><p>Beaded Bracelet</p><p>Main Color: Silver</p><p>Weight: About 10g </p><p>Size: About 18cm + 5cm / 7.09' + 1.97' </p><p>Material: Zinc Alloy, Coloured Glaze</p><p>1 x Bracelet</p>",img/Bracelets/SKU984709.jpg,,Size#,18.7,,,,1,1,,,Bracelets,,Ethnic Beaded Bracelet Colorful Charm Bracelet Coloured Glaze Accessories Handmade Gift for Women,Ethnic Beaded Bracelet Colorful Charm Bracelet Coloured Glaze Accessories Handmade Gift for Women,Ethnic Beaded Bracelet Colorful Charm Bracelet Coloured Glaze Accessories Handmade Gift for Women,,,,,,,,,
NCRYPIS0034,Women Waterproof Anti Theft Solid Nylon Leisure Backpack,,"<p>Color:Grey, Black, Pink</p><p>Material:Nylon</p><p>Style:Casual</p><p>Pattern:Solid</p><p>Capacity:4A Magazine</p>",img/Backpack/SKUG01669.jpg,,Size#S:L:,67.74,,,,1,1,,,Backpack,,Women Waterproof Anti Theft Solid Nylon Leisure Backpack,Women Waterproof Anti Theft Solid Nylon Leisure Backpack,Women Waterproof Anti Theft Solid Nylon Leisure Backpack,,,,,,,,,
NCRYPIS0035,Men Sport Fashion Comfy Wearable Platform Sneakers,,"<p>Color:Black, Blue, White, Orange</p><p>Upper Material:PU</p><p>Outsole Material:PVC</p><p>Type:Skate Shoes</p><p>Function:Hard-wearing</p><p>Occasion:Sport</p><p>Closure Type:Lace-up</p><p>Season:Summer, Spring&Fall</p><p>Toe Type:Round</p>",img/Sneakers__Athletic/SKUH25779.jpg,,Size#US 6.5:US 7.5:US 8:US 8.5:US 9:US 10:,53.91,,,,1,1,,,Sneakers & Athletic,,Men Sport Fashion Comfy Wearable Platform Sneakers,Men Sport Fashion Comfy Wearable Platform Sneakers,Men Sport Fashion Comfy Wearable Platform Sneakers,,,,,,,,,
NCRYPIS0036,SOCOFY Splicing Tie-dye Stitching Rivet Leather Hook Loop Metal Strap Comfy Wearable Cone Heel Pumps,,"<p>Color:Grey</p><p>Type:Loafers</p><p>Closure Type:Hook & Loop</p><p>Heel Type:Cone Heel</p><p>Heel Height:5-8cm In Heel</p><p>Toe Type:Round</p><p>Pattern:Tie-dye</p><p>Design Element:Patchwork, Print</p><p>Upper Material:PU, Leather</p><p>Style:Casual</p><p>Outsole Material:Rubber</p><p>Structure:Hook & Loop</p><p>Occasion:Party, Casual</p><p>Function:Hard-wearing</p><p>Season:Summer, Spring&Fall</p>",img/Heels/SKUH18396.jpg,,Size#US 5:US 6:US 7:US 8:US 9.5:US 10.5:US 11.5:,49.47,,,,1,1,,,Heels,,SOCOFY Splicing Tie-dye Stitching Rivet Leather Hook Loop Metal Strap Comfy Wearable Cone Heel Pumps,SOCOFY Splicing Tie-dye Stitching Rivet Leather Hook Loop Metal Strap Comfy Wearable Cone Heel Pumps,SOCOFY Splicing Tie-dye Stitching Rivet Leather Hook Loop Metal Strap Comfy Wearable Cone Heel Pumps,,,,,,,,,
NCRYPIS0037,ROMWE X Hellfunco Alien Graphic Knot Shorts,,<p><b>Style</b>: Preppy</p><p><b>Color</b>: Black</p><p><b>Pattern Type</b>: Cartoon</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Track Shorts</p><p><b>Details</b>: Knot</p><p><b>Waist Line</b>: Natural</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 65% Polyester</p><p><b>Composition</b>: 35% Cotton</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/rwshorts25210608400.jpg,,Size#S:M:L:,27.62,,,,1,1,,,Shorts,,ROMWE X Hellfunco Alien Graphic Knot Shorts,ROMWE X Hellfunco Alien Graphic Knot Shorts,ROMWE X Hellfunco Alien Graphic Knot Shorts,,,,,,,,,
NCRYPIS0038,Floral Lace Drawstring Skirt,,<p><b>Style</b>: Sexy</p><p><b>Color</b>: Multicolor</p><p><b>Length</b>: Short</p><p><b>Type</b>: Bodycon</p><p><b>Season</b>: Summer</p><p><b>Details</b>: Contrast Lace</p><p><b>Details</b>: Drawstring</p><p><b>Details</b>: Ruched</p><p><b>Waist Line</b>: Natural</p><p><b>Sheer</b>: No</p><p><b>Belt</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 97% Polyester</p><p><b>Composition</b>: 3% Elastane</p><p><b>Fabric</b>: Medium Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Skirts/sW210615743156939.jpg,,Size#S:M:L:,23.2,,,,1,1,,,Skirts,,Floral Lace Drawstring Skirt,Floral Lace Drawstring Skirt,Floral Lace Drawstring Skirt,,,,,,,,,
NCRYPIS0039,Floral Graphic Drawstring Ruched Halter Top,,<p><b>Style</b>: Boho</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Floral</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Halter</p><p><b>Details</b>: Drawstring</p><p><b>Details</b>: Ruched</p><p><b>Neckline</b>: Halter</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 65% Cotton</p><p><b>Composition</b>: 35% Polyester</p><p><b>Fabric</b>: Medium Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/rwvest25210602639.jpg,,Size#S:M:L:,22.51,,,,1,1,,,Tank Tops & Cam's,,Floral Graphic Drawstring Ruched Halter Top,Floral Graphic Drawstring Ruched Halter Top,Floral Graphic Drawstring Ruched Halter Top,,,,,,,,,
NCRYPIS0040,Distressed Colorblock Denim Shorts,,"<p><b>Style</b>: Casual</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Colorblock</p><p><b>Type</b>: Straight Leg</p><p><b>Details</b>: Raw Hem</p><p><b>Waist Line</b>: Natural</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Button Fly</p><p><b>Material</b>: Denim</p><p><b>Composition</b>: 85% Cotton</p><p><b>Composition</b>: 15% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash, do not dry clean</p>",img/Denim_Shorts/rwshorts25210601744.jpg,,Size#S:M:L:XL:,22.31,,,,1,1,,,Denim Shorts,,Distressed Colorblock Denim Shorts,Distressed Colorblock Denim Shorts,Distressed Colorblock Denim Shorts,,,,,,,,,
NCRYPIS0041,Vintage Imitation Turquoise Women Earrings Inlaid Stone Ear Stud Jewelry Gift,,"<p>Style: Vintage </p><p>Type: Earrings</p><p>Color: Silver</p><p>Weight: 17.5g</p><p>Size: As the picture shown</p><p>Material: Imitation Turquoise, Alloy</p><p>1 x Earrings</p>",img/Earrings/SKUG97584.jpg,,Size#,17.48,,,,1,1,,,Earrings,,Vintage Imitation Turquoise Women Earrings Inlaid Stone Ear Stud Jewelry Gift,Vintage Imitation Turquoise Women Earrings Inlaid Stone Ear Stud Jewelry Gift,Vintage Imitation Turquoise Women Earrings Inlaid Stone Ear Stud Jewelry Gift,,,,,,,,,
NCRYPIS0042,Vintage Oil Painting Print Pattern Butterfly Geometric Shape Hand-braided Glass PU Alloy Multi-layer Bracelet,,"<p>Style: Vintage</p><p>Type: Bracelet </p><p>Weight: 18 g</p><p>Length: About 16+5 cm / 6.30+1.97 in</p><p>Pendant Size: About 2.5 cm / 0.98 in</p><p>Material: Alloy,Glass,PU </p><p>Package Includes:</p><p>1 x Bracelet</p><p>Notice:</p>",img/Bracelets/SKUH97998.jpg,,Size#,24.17,,,,1,1,,,Bracelets,,Vintage Oil Painting Print Pattern Butterfly Geometric Shape Hand-braided Glass PU Alloy Multi-layer Bracelet,Vintage Oil Painting Print Pattern Butterfly Geometric Shape Hand-braided Glass PU Alloy Multi-layer Bracelet,Vintage Oil Painting Print Pattern Butterfly Geometric Shape Hand-braided Glass PU Alloy Multi-layer Bracelet,,,,,,,,,
NCRYPIS0043,3D Animal Creative Cartoon Cute Cat Print Casual Style Backpack Schoolbag,,"<p>Color:Blue, Brown, Black, Green, Coffee, Red</p><p>Style:Preppy</p><p>Pattern:Animal-print</p><p>Decoration:Other</p><p>Capacity:4A Magazine</p>",img/Backpack/SKUG46175.jpg,,Size#S:L:,58.54,,,,1,1,,,Backpack,,3D Animal Creative Cartoon Cute Cat Print Casual Style Backpack Schoolbag,3D Animal Creative Cartoon Cute Cat Print Casual Style Backpack Schoolbag,3D Animal Creative Cartoon Cute Cat Print Casual Style Backpack Schoolbag,,,,,,,,,
NCRYPIS0044,Men Stylish Color Blocking Lace-up Round Toe Chunky Sneaker Shoes,,"<p>Color:Blue, Green, Yellow</p><p>Upper Material:PU</p><p>Outsole Material:Rubber</p><p>Type:Chunky Sneaker shoes</p><p>Function:Hard-wearing, Sport, Slip Resistant</p><p>Occasion:Outdoor, Daily, Sport</p><p>Closure Type:Lace-up</p><p>Season:All Season</p><p>Toe Type:Round</p>",img/Sneakers__Athletic/SKUH33035.jpg,,Size#US 6.5:US 7.5:US 8:US 8.5:US 9:US 10:US 10.5:,61.5,,,,1,1,,,Sneakers & Athletic,,Men Stylish Color Blocking Lace-up Round Toe Chunky Sneaker Shoes,Men Stylish Color Blocking Lace-up Round Toe Chunky Sneaker Shoes,Men Stylish Color Blocking Lace-up Round Toe Chunky Sneaker Shoes,,,,,,,,,
NCRYPIS0045,SOCOFY Super Comfy Bloom Rose Stitching Lace Up Casual Dress Leather Pumps For Women,,"<p>Color:Red, Purple, Black</p><p>Type:Mary Jane</p><p>Closure Type:Lace-up</p><p>Heel Type:Chunky Heel</p><p>Heel Height:3-5cm In Low Heel</p><p>Toe Type:Round</p><p>Pattern:Calico</p><p>Design Element:Patchwork, Knotted, Veins, Print</p><p>Upper Material:Leather</p><p>Style:Casual, Stylish</p><p>Outsole Material:Rubber</p><p>Structure:Cross Strap, Lace-up</p><p>Occasion:Party</p><p>Function:Soft</p><p>Season:Autumn, Spring</p>",img/Heels/SKUB60234.jpg,,Size#US 5:US 6:US 7:US 8:US 9.5:US 10.5:US 11.5:,55.35,,,,1,1,,,Heels,,SOCOFY Super Comfy Bloom Rose Stitching Lace Up Casual Dress Leather Pumps For Women,SOCOFY Super Comfy Bloom Rose Stitching Lace Up Casual Dress Leather Pumps For Women,SOCOFY Super Comfy Bloom Rose Stitching Lace Up Casual Dress Leather Pumps For Women,,,,,,,,,
NCRYPIS0046,Drawstring Waist Track Shorts,,<p><b>Style</b>: Sporty</p><p><b>Color</b>: Black</p><p><b>Pattern Type</b>: Plain</p><p><b>Type</b>: Track Shorts</p><p><b>Season</b>: Spring/Summer/Fall</p><p><b>Details</b>: Drawstring</p><p><b>Details</b>: Pocket</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Drawstring Waist</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 60% Cotton</p><p><b>Composition</b>: 40% Polyester</p><p><b>Fabric</b>: Medium Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/swshorts07210527843.jpg,,Size#Petite XXS:Petite XS:Petite S:Petite M:Petite L:,22.96,,,,1,1,,,Shorts,,Drawstring Waist Track Shorts,Drawstring Waist Track Shorts,Drawstring Waist Track Shorts,,,,,,,,,
NCRYPIS0047,Argyle High-Rise Skater Mini Skirt,,<p><b>Style</b>: Preppy</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Geometric</p><p><b>Length</b>: Mini</p><p><b>Type</b>: Pleated</p><p><b>Season</b>: Summer</p><p><b>Details</b>: Pleated</p><p><b>Details</b>: Zipper</p><p><b>Waist Line</b>: High Waist</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Skirts/swskirt07210607371.jpg,,Size#XS:S:M:L:,24.62,,,,1,1,,,Skirts,,Argyle High-Rise Skater Mini Skirt,Argyle High-Rise Skater Mini Skirt,Argyle High-Rise Skater Mini Skirt,,,,,,,,,
NCRYPIS0048,Frog Graphic Ringer Ribbed Tank Top,,<p><b>Style</b>: Casual</p><p><b>Color</b>: White</p><p><b>Pattern Type</b>: Cartoon</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Tank</p><p><b>Details</b>: Rib-Knit</p><p><b>Details</b>: Contrast Binding</p><p><b>Neckline</b>: Scoop Neck</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 95% Polyester</p><p><b>Composition</b>: 5% Spandex</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/rwvest25210531492.jpg,,Size#XS:S:M:L:,25.56,,,,1,1,,,Tank Tops & Cam's,,Frog Graphic Ringer Ribbed Tank Top,Frog Graphic Ringer Ribbed Tank Top,Frog Graphic Ringer Ribbed Tank Top,,,,,,,,,
NCRYPIS0049,Bear Patch Heart Pocket Roll Hem Denim Shorts,,"<p><b>Color</b>: Medium Wash</p><p><b>Pattern Type</b>: Cartoon</p><p><b>Type</b>: Straight Leg</p><p><b>Details</b>: Embroidery</p><p><b>Details</b>: Patched</p><p><b>Details</b>: Button</p><p><b>Details</b>: Pocket</p><p><b>Details</b>: Zipper</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Zipper Fly</p><p><b>Material</b>: Denim</p><p><b>Composition</b>: 85% Cotton</p><p><b>Composition</b>: 15% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash, do not dry clean</p>",img/Denim_Shorts/swshorts04201207544.jpg,,Size#XS:S:M:L:,23.59,,,,1,1,,,Denim Shorts,,Bear Patch Heart Pocket Roll Hem Denim Shorts,Bear Patch Heart Pocket Roll Hem Denim Shorts,Bear Patch Heart Pocket Roll Hem Denim Shorts,,,,,,,,,
NCRYPIS0050,Fashion Ear Stud Earrings Ink Blue Boekont Water Cube Crystal Geometric Earrings Jewelry for Women,,"<p>
	</p><p>
</p><p>Notice:</p>",img/Earrings/SKUA38513.jpg,,Size#,28.67,,,,1,1,,,Earrings,,Fashion Ear Stud Earrings Ink Blue Boekont Water Cube Crystal Geometric Earrings Jewelry for Women,Fashion Ear Stud Earrings Ink Blue Boekont Water Cube Crystal Geometric Earrings Jewelry for Women,Fashion Ear Stud Earrings Ink Blue Boekont Water Cube Crystal Geometric Earrings Jewelry for Women,,,,,,,,,
NCRYPIS0051,Bohemian Cuff Bracelet Antique Silver Chain Oval Big Gemstone Bangle Ethnic Jewelry for Women,,"<p>
	</p><p>
	</p><p>
	</p><p>
	</p><p>
	</p><p>
	</p><p>
</p><p>Notice:</p>",img/Bracelets/SKUA16959.jpg,,Size#,15.01,,,,1,1,,,Bracelets,,Bohemian Cuff Bracelet Antique Silver Chain Oval Big Gemstone Bangle Ethnic Jewelry for Women,Bohemian Cuff Bracelet Antique Silver Chain Oval Big Gemstone Bangle Ethnic Jewelry for Women,Bohemian Cuff Bracelet Antique Silver Chain Oval Big Gemstone Bangle Ethnic Jewelry for Women,,,,,,,,,
NCRYPIS0052,Laptop Backpack for Women Floral Hiking Backpack Nylon Travel Backpack with USB Charging Port Water-Resistant School Backpack Fits 15.6 Inches Laptop,,"<p>Color:Blue, Grey, Black, Green, Pink</p><p>Material:Nylon</p><p>Style:Preppy</p><p>Decoration:Flower</p><p>Capacity:4A Magazine, 14 Inch Laptop, 15.6 Inch Laptop, 13.3 Inch Laptop</p>",img/Backpack/SKUG30338.jpg,,Size#,73.53,,,,1,1,,,Backpack,,Laptop Backpack for Women Floral Hiking Backpack Nylon Travel Backpack with USB Charging Port Water-Resistant School Backpack Fits 15.6 Inches Laptop,Laptop Backpack for Women Floral Hiking Backpack Nylon Travel Backpack with USB Charging Port Water-Resistant School Backpack Fits 15.6 Inches Laptop,Laptop Backpack for Women Floral Hiking Backpack Nylon Travel Backpack with USB Charging Port Water-Resistant School Backpack Fits 15.6 Inches Laptop,,,,,,,,,
NCRYPIS0053,Men Casual Lace-up Color Blocking Round Toe Outdoor Chunky Sneakers,,"<p>Color:Grey, Orange, Red</p><p>Upper Material:PU</p><p>Outsole Material:Rubber</p><p>Type:Chunky Sneaker shoes</p><p>Function:Breathable, Hard-wearing, Sport, Slip Resistant</p><p>Occasion:Outdoor, Daily, Sport</p><p>Closure Type:Lace-up</p><p>Season:All Season</p><p>Toe Type:Round</p>",img/Sneakers__Athletic/SKUH25817.jpg,,Size#US 6.5:US 7.5:US 8:US 8.5:US 9:US 10:,63.93,,,,1,1,,,Sneakers & Athletic,,Men Casual Lace-up Color Blocking Round Toe Outdoor Chunky Sneakers,Men Casual Lace-up Color Blocking Round Toe Outdoor Chunky Sneakers,Men Casual Lace-up Color Blocking Round Toe Outdoor Chunky Sneakers,,,,,,,,,
NCRYPIS0054,Large Size Women Fashion Rivet Buckle Decor Slip On Backless High Chunky Heels,,"<p>Color:Khaki, Red, Black, Blue, Grey</p><p>Type:Slingback Heels shoes</p><p>Closure Type:Slip-On</p><p>Heel Type:Chunky Heel</p><p>Heel Height:3-5cm In Low Heel</p><p>Toe Type:Closed Toe, Round</p><p>Pattern:Solid</p><p>Design Element:Buckle</p><p>Upper Material:PU</p><p>Style:Casual</p><p>Outsole Material:Rubber</p><p>Structure:Buckle</p><p>Occasion:Casual</p><p>Function:Breathable, Antiskid</p><p>Season:Summer, Autumn, Spring</p>",img/Heels/SKUF75797.jpg,,Size#US 5:US 6:US 7:US 8:US 9:US 10:US 11:US 12:,60.25,,,,1,1,,,Heels,,Large Size Women Fashion Rivet Buckle Decor Slip On Backless High Chunky Heels,Large Size Women Fashion Rivet Buckle Decor Slip On Backless High Chunky Heels,Large Size Women Fashion Rivet Buckle Decor Slip On Backless High Chunky Heels,,,,,,,,,
NCRYPIS0055,Letter Skull Graphic Tie Dye Tee,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Pink</p><p><b>Pattern Type</b>: Tie Dye</p><p><b>Pattern Type</b>: Halloween</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Track Shorts</p><p><b>Waist Line</b>: Natural</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 100% Cotton</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/rw2106220090525965.jpg,,Size#S:M:L:,23.22,,,,1,1,,,Shorts,,Letter Skull Graphic Tie Dye Tee,Letter Skull Graphic Tie Dye Tee,Letter Skull Graphic Tie Dye Tee,,,,,,,,,
NCRYPIS0056,Split Hem Leopard Skirt,,<p><b>Style</b>: Sexy</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Leopard</p><p><b>Length</b>: Mini</p><p><b>Type</b>: Bodycon</p><p><b>Season</b>: Summer</p><p><b>Details</b>: Zipper</p><p><b>Waist Line</b>: High Waist</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Skirts/swskirt07200318464.jpg,,Size#XS:S:M:L:XL:,26.75,,,,1,1,,,Skirts,,Split Hem Leopard Skirt,Split Hem Leopard Skirt,Split Hem Leopard Skirt,,,,,,,,,
NCRYPIS0057,Newspaper Print Bustier Cami Top,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Black and White</p><p><b>Pattern Type</b>: Figure</p><p><b>Pattern Type</b>: Slogan</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Cami</p><p><b>Details</b>: Asymmetrical</p><p><b>Details</b>: Rib-Knit</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Neckline</b>: Spaghetti Strap</p><p><b>Sheer</b>: No</p><p><b>Hem Shaped</b>: Asymmetrical</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 95% Polyester</p><p><b>Composition</b>: 5% Spandex</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/swvest07210325333.jpg,,Size#XS:S:M:L:XL:,30.44,,,,1,1,,,Tank Tops & Cam's,,Newspaper Print Bustier Cami Top,Newspaper Print Bustier Cami Top,Newspaper Print Bustier Cami Top,,,,,,,,,
