v_sku,v_name,v_short_description,v_description,v_image,v_url,v_attribute,v_price,v_specials_price,v_specials_expire_date,v_date_added,v_in_stock,v_status,v_viewed,v_ordered,v_category_sku,v_sort_order,v_meta_title,v_meta_keywords,v_meta_description,v_brand_filter,v_class_filter,v_color_filter,v_gender_filter,v_material_filter,v_year_filter,v_origin_filter,v_series_filter,v_spec_filter
BDOSTVR0156,Zipper Fly Flap Pocket Tapered Pants,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Black</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Long</p><p><b>Type</b>: Cargo Pants</p><p><b>Season</b>: Spring/Summer/Fall</p><p><b>Details</b>: Button</p><p><b>Details</b>: Pocket</p><p><b>Details</b>: Zipper</p><p><b>Waist Line</b>: Natural</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Zipper Fly</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 100% Cotton</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Pants/swpants07200521905.jpg,,Size#XS:S:M:L:,29.64,,,,1,1,,,Pants,,Zipper Fly Flap Pocket Tapered Pants,Zipper Fly Flap Pocket Tapered Pants,Zipper Fly Flap Pocket Tapered Pants,,,,,,,,,
BDOSTVR0157,Knot Detail Wide Leg Shorts,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Blue</p><p><b>Pattern Type</b>: Plain</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Track Shorts</p><p><b>Details</b>: Knot</p><p><b>Waist Line</b>: Natural</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 92% Polyester</p><p><b>Composition</b>: 8% Elastane</p><p><b>Fabric</b>: High Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/swshorts25210525610.jpg,,Size#XS:S:M:L:,29.47,,,,1,1,,,Shorts,,Knot Detail Wide Leg Shorts,Knot Detail Wide Leg Shorts,Knot Detail Wide Leg Shorts,,,,,,,,,
BDOSTVR0158,Bohemian Colorful Stone Long Bracelet Multilayer Rhinestone Bead Bracelet Gift for Her Him,,<p>Style: Bohemian</p><p>Weight: About 39.3g</p><p>Type: Multilayer Bracelet</p><p>Length: About 60cm / 23.62'</p><p>1 x Bracelet</p>,img/Bracelets/SKU780859.jpg,,Size#,13.4,,,,1,1,,,Bracelets,,Bohemian Colorful Stone Long Bracelet Multilayer Rhinestone Bead Bracelet Gift for Her Him,Bohemian Colorful Stone Long Bracelet Multilayer Rhinestone Bead Bracelet Gift for Her Him,Bohemian Colorful Stone Long Bracelet Multilayer Rhinestone Bead Bracelet Gift for Her Him,,,,,,,,,
BDOSTVR0159,Vintage Cute Small Cat Open Ring Adjustable Silver Plated Black Cat Totem Ring Women Jewelry,,"<p>Style: Vintage</p><p>Type: Rings</p><p>Main Color: Silver</p><p>Weight: About 6.5g</p><p>Size: 6, 7, 8, 9, 10, 11</p><p>Material: Silver plated</p><p>Quantity: 1 pc</p><p>1 X Rings</p>",img/Rings/SKUF64498.jpg,,Size#6:7:8:9:10:11:,23.2,,,,1,1,,,Rings,,Vintage Cute Small Cat Open Ring Adjustable Silver Plated Black Cat Totem Ring Women Jewelry,Vintage Cute Small Cat Open Ring Adjustable Silver Plated Black Cat Totem Ring Women Jewelry,Vintage Cute Small Cat Open Ring Adjustable Silver Plated Black Cat Totem Ring Women Jewelry,,,,,,,,,
BDOSTVR0160,Women Canvas Cute Cartoon Oil Painting Cat Printing Waterproof Shopping Bag Shoulder Bag Handbag Tote,,"<p>Bag Type:Tote</p><p>Color:Multicolor</p><p>Material:Canvas</p><p>Style:Casual</p><p>Pattern:Cartoon, Cat</p><p>Capacity:15.6 Inch Laptop</p><p>Hardness:Soft</p>",img/Handbags/SKUG68703.jpg,,Size#,61.82,,,,1,1,,,Handbags,,Women Canvas Cute Cartoon Oil Painting Cat Printing Waterproof Shopping Bag Shoulder Bag Handbag Tote,Women Canvas Cute Cartoon Oil Painting Cat Printing Waterproof Shopping Bag Shoulder Bag Handbag Tote,Women Canvas Cute Cartoon Oil Painting Cat Printing Waterproof Shopping Bag Shoulder Bag Handbag Tote,,,,,,,,,
BDOSTVR0161,Men Steel Toe Cap Mesh Breather Soft Slip Resistant Work Safety Shoes,,"<p>Color:Black</p><p>Upper Material:Cloth</p><p>Outsole Material:Rubber</p><p>Type:Safety Shoes</p><p>Function:Protect toes, Slip Resistant</p><p>Occasion:Outdoor</p><p>Closure Type:Lace-up</p><p>Season:All Season</p><p>Toe Type:Round</p>",img/Sneakers__Athletic/SKUD71604.jpg,,Size#US 6.5:US 7.5:US 8:US 8.5:US 9:US 10:US 10.5:US 11:,50.66,,,,1,1,,,Sneakers & Athletic,,Men Steel Toe Cap Mesh Breather Soft Slip Resistant Work Safety Shoes,Men Steel Toe Cap Mesh Breather Soft Slip Resistant Work Safety Shoes,Men Steel Toe Cap Mesh Breather Soft Slip Resistant Work Safety Shoes,,,,,,,,,
BDOSTVR0162,EVA Clip Toe Flip Flops High Heels Platform Beach Slippers,,"<p>Color:Black, Pink, White</p><p>Type:ClipToe Slippers</p><p>Closure Type:Slip-On</p><p>Heel Type:Wedges Heel</p><p>Heel Height:5-8cm In Heel</p><p>Toe Type:Clip Toe</p><p>Pattern:Solid</p><p>Design Element:Simple</p><p>Upper Material:EVA Foam</p><p>Style:Casual</p><p>Outsole Material:EVA</p><p>Structure:Clip Toe</p><p>Occasion:Beach, Home</p><p>Function:Breathable, Soft</p><p>Season:Summer</p>",img/Slippers/SKU434478.jpg,,Size#36:37:38:39:,51.85,,,,1,1,,,Slippers,,EVA Clip Toe Flip Flops High Heels Platform Beach Slippers,EVA Clip Toe Flip Flops High Heels Platform Beach Slippers,EVA Clip Toe Flip Flops High Heels Platform Beach Slippers,,,,,,,,,
BDOSTVR0163,Letter Car Graphic Tank Top,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Black</p><p><b>Pattern Type</b>: Letter</p><p><b>Pattern Type</b>: Graphic</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Tank</p><p><b>Neckline</b>: Scoop Neck</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 80% Polyester</p><p><b>Composition</b>: 20% Cotton</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p><p><b>Style</b>: Casual</p><p><b>Color</b>: White</p><p><b>Pattern Type</b>: Letter</p><p><b>Pattern Type</b>: Graphic</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Tank</p><p><b>Neckline</b>: Scoop Neck</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 80% Polyester</p><p><b>Composition</b>: 20% Cotton</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/rwvest25210603748.jpg,,Size#XS:S:M:L:XL:XXL:,22.0,,,,1,1,,,Tank Tops & Cam's,,Letter Car Graphic Tank Top,Letter Car Graphic Tank Top,Letter Car Graphic Tank Top,,,,,,,,,
BDOSTVR0164,Solid Pleated Butterfly Chain Skirt,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Black</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Mini</p><p><b>Type</b>: Pleated</p><p><b>Season</b>: Summer</p><p><b>Details</b>: Chain</p><p><b>Waist Line</b>: High Waist</p><p><b>Sheer</b>: No</p><p><b>Belt</b>: No</p><p><b>Body</b>: Unlined</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 65% Cotton</p><p><b>Composition</b>: 35% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Skirts/rwskirt25210526860.jpg,,Size#S:M:L:,22.56,,,,1,1,,,Skirts,,Solid Pleated Butterfly Chain Skirt,Solid Pleated Butterfly Chain Skirt,Solid Pleated Butterfly Chain Skirt,,,,,,,,,
BDOSTVR0165,Wide Leg Solid Pants,,<p><b>Style</b>: Elegant</p><p><b>Color</b>: Grey</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Long</p><p><b>Type</b>: Straight Leg</p><p><b>Season</b>: Spring/Summer/Fall</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Loose</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Rayon</p><p><b>Composition</b>: 95% Rayon</p><p><b>Composition</b>: 5% Spandex</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Pants/swpants07200606383.jpg,,Size#XS:S:M:L:XL:,32.45,,,,1,1,,,Pants,,Wide Leg Solid Pants,Wide Leg Solid Pants,Wide Leg Solid Pants,,,,,,,,,
BDOSTVR0166,Letter Graphic Shorts,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Black</p><p><b>Pattern Type</b>: Letter</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Track Shorts</p><p><b>Details</b>: Drawstring</p><p><b>Details</b>: Tie Front</p><p><b>Waist Line</b>: Natural</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Drawstring Waist</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 100% Cotton</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/rw2107076114285313.jpg,,Size#S:M:L:,27.3,,,,1,1,,,Shorts,,Letter Graphic Shorts,Letter Graphic Shorts,Letter Graphic Shorts,,,,,,,,,
BDOSTVR0167,Vintage Dangle Bracelet Leaf Oval Tree Plant Blue Turquoise Charm Bracelets Ethnic Jewelry for Women,,"<p>
	</p><p>
	</p><p>
	</p><p>
	</p><p>
	</p><p>
	</p><p>
	</p><p>
	</p><p>
</p><p>
	 </p><p>Notice:</p>",img/Bracelets/SKUA13724.jpg,,Size#,28.39,,,,1,1,,,Bracelets,,Vintage Dangle Bracelet Leaf Oval Tree Plant Blue Turquoise Charm Bracelets Ethnic Jewelry for Women,Vintage Dangle Bracelet Leaf Oval Tree Plant Blue Turquoise Charm Bracelets Ethnic Jewelry for Women,Vintage Dangle Bracelet Leaf Oval Tree Plant Blue Turquoise Charm Bracelets Ethnic Jewelry for Women,,,,,,,,,
BDOSTVR0168,Vintage 925 Sterling Silver Cute Fish Tail Animal Open Ring,,<p>Style: Vintage</p><p>Type: Ring</p><p>Color: Silver</p><p>Weight: 1.1g</p><p>Length: About 2 cm / 0.78 in</p><p>Material:  925 Sterling Silver</p><p>Package Includes:</p><p>1 x Ring</p>,img/Rings/SKUH04933.jpg,,Size#,17.28,,,,1,1,,,Rings,,Vintage 925 Sterling Silver Cute Fish Tail Animal Open Ring,Vintage 925 Sterling Silver Cute Fish Tail Animal Open Ring,Vintage 925 Sterling Silver Cute Fish Tail Animal Open Ring,,,,,,,,,
BDOSTVR0169,Women Large Capacity Waterproof Shoulder Bag Handbag,,"<p>Bag Type:Tote</p><p>Color:Blue, Black, Grey, Dark Blue, Purple, Red</p><p>Material:Nylon</p><p>Style:Casual</p><p>Pattern:Solid</p><p>Decoration:Other</p><p>Capacity:4A Magazine, 13.3 Inch Laptop</p><p>Hardness:Soft</p>",img/Handbags/SKUF04916.jpg,,Size#,60.55,,,,1,1,,,Handbags,,Women Large Capacity Waterproof Shoulder Bag Handbag,Women Large Capacity Waterproof Shoulder Bag Handbag,Women Large Capacity Waterproof Shoulder Bag Handbag,,,,,,,,,
BDOSTVR0170,Men Casual Stitching Knitted Fabric Breathable Work Style Shoes,,"<p>Color:Black, Beige, Khaki</p><p>Upper Material:Knitted</p><p>Outsole Material:Rubber</p><p>Type:Skate Shoes</p><p>Function:Breathable, Hard-wearing</p><p>Occasion:Outdoor, Sport</p><p>Closure Type:Lace-up</p><p>Season:All Season</p><p>Toe Type:Round</p>",img/Sneakers__Athletic/SKUH24480.jpg,,Size#US 6.5:US 7.5:US 8:US 8.5:US 9:US 10:,57.52,,,,1,1,,,Sneakers & Athletic,,Men Casual Stitching Knitted Fabric Breathable Work Style Shoes,Men Casual Stitching Knitted Fabric Breathable Work Style Shoes,Men Casual Stitching Knitted Fabric Breathable Work Style Shoes,,,,,,,,,
BDOSTVR0171,Large Size Retro Women Buckle Decor Thumb Toe Flat Slippers,,"<p>Color:Black, Brown, Grey</p><p>Closure Type:Slip-On</p><p>Heel Type:Flat</p><p>Heel Height:1-3cm In Flat</p><p>Toe Type:Clip Toe</p><p>Pattern:Solid</p><p>Design Element:Buckle</p><p>Upper Material:PU</p><p>Style:Casual</p><p>Outsole Material:Rubber</p><p>Structure:Clip Toe</p><p>Occasion:Casual</p><p>Function:Antiskid, Soft</p><p>Season:Summer, Autumn, Spring</p>",img/Slippers/SKUH61845.jpg,,Size#US 5:US 6:US 7:US 8:US 9:US 10:US 11:US 12:,52.0,,,,1,1,,,Slippers,,Large Size Retro Women Buckle Decor Thumb Toe Flat Slippers,Large Size Retro Women Buckle Decor Thumb Toe Flat Slippers,Large Size Retro Women Buckle Decor Thumb Toe Flat Slippers,,,,,,,,,
BDOSTVR0172,Dinosaur Print Lettuce Edge Cami Top,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Black</p><p><b>Pattern Type</b>: Cartoon</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Cami</p><p><b>Details</b>: Lettuce Trim</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Neckline</b>: Spaghetti Strap</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 92% Polyester</p><p><b>Composition</b>: 8% Spandex</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/swvest07201218478.jpg,,Size#XS:S:M:L:XL:,28.07,,,,1,1,,,Tank Tops & Cam's,,Dinosaur Print Lettuce Edge Cami Top,Dinosaur Print Lettuce Edge Cami Top,Dinosaur Print Lettuce Edge Cami Top,,,,,,,,,
BDOSTVR0173,Ruffle Hem Mini PU Skirt,,"<p><b>Style</b>: Casual</p><p><b>Color</b>: Rust Brown</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Mini</p><p><b>Type</b>: Asymmetrical</p><p><b>Season</b>: Fall/Winter</p><p><b>Details</b>: Asymmetrical</p><p><b>Details</b>: Ruffle Hem</p><p><b>Waist Line</b>: High Waist</p><p><b>Sheer</b>: No</p><p><b>Material</b>: PU Leather</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash, do not dry clean</p>",img/Skirts/swskirt03200824126.jpg,,Size#XS:S:M:L:XL:,29.59,,,,1,1,,,Skirts,,Ruffle Hem Mini PU Skirt,Ruffle Hem Mini PU Skirt,Ruffle Hem Mini PU Skirt,,,,,,,,,
BDOSTVR0174,Heart Print High Waist Carrot Pants,,<p><b>Style</b>: Sporty</p><p><b>Color</b>: Black</p><p><b>Pattern Type</b>: Heart</p><p><b>Length</b>: Long</p><p><b>Type</b>: Tapered/Carrot</p><p><b>Season</b>: Spring/Summer/Fall</p><p><b>Details</b>: Pocket</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Body</b>: Unlined</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 95% Polyester</p><p><b>Composition</b>: 5% Elastane</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Pants/swpants25210414103.jpg,,Size#XS:S:M:L:,24.18,,,,1,1,,,Pants,,Heart Print High Waist Carrot Pants,Heart Print High Waist Carrot Pants,Heart Print High Waist Carrot Pants,,,,,,,,,
BDOSTVR0175,Tie Dye Knot Shorts,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Dark Green</p><p><b>Pattern Type</b>: Tie Dye</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Track Shorts</p><p><b>Details</b>: Knot</p><p><b>Waist Line</b>: Natural</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 65% Cotton</p><p><b>Composition</b>: 35% Polyester</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/rwshorts25210604902.jpg,,Size#S:M:L:,25.0,,,,1,1,,,Shorts,,Tie Dye Knot Shorts,Tie Dye Knot Shorts,Tie Dye Knot Shorts,,,,,,,,,
BDOSTVR0176,10 Colors Bohemian Crystal Beaded Bracelet Multilayer Rope Telescopic Adjust Women Bracelet,,<p>Style: Bohemian </p><p>Type: Bracelet </p><p>Color: 10 colors for choose</p><p>Weight: 4.8g</p><p>Size: As the picture shown</p><p>Material: Synthesis Crystal </p><p>1 x Bracelet </p>,img/Bracelets/SKUG10293.jpg,,Size#,15.56,,,,1,1,,,Bracelets,,10 Colors Bohemian Crystal Beaded Bracelet Multilayer Rope Telescopic Adjust Women Bracelet,10 Colors Bohemian Crystal Beaded Bracelet Multilayer Rope Telescopic Adjust Women Bracelet,10 Colors Bohemian Crystal Beaded Bracelet Multilayer Rope Telescopic Adjust Women Bracelet,,,,,,,,,
BDOSTVR0177,Vintage Feather Wings Women Ring Angel Wings Ring Jewelry Gift,,"<p>Style: Vintage</p><p>Type: Ring</p><p>Color: Silver</p><p>Weight: 10g</p><p>Size: 6, 7, 8, 9, 10</p><p>Material: Alloy</p><p>1 x Ring</p>",img/Rings/SKUH01947.jpg,,Size#6:7:8:9:10:,25.63,,,,1,1,,,Rings,,Vintage Feather Wings Women Ring Angel Wings Ring Jewelry Gift,Vintage Feather Wings Women Ring Angel Wings Ring Jewelry Gift,Vintage Feather Wings Women Ring Angel Wings Ring Jewelry Gift,,,,,,,,,
BDOSTVR0178,Women Flower Printed Handbag Shoulder Bag,,"<p>Bag Type:Satchel</p><p>Color:Blue, Black, Pink, Red</p><p>Material:PU</p><p>Style:Casual</p><p>Hardness:Hard</p>",img/Handbags/SKUE95284.jpg,,Size#,57.87,,,,1,1,,,Handbags,,Women Flower Printed Handbag Shoulder Bag,Women Flower Printed Handbag Shoulder Bag,Women Flower Printed Handbag Shoulder Bag,,,,,,,,,
BDOSTVR0179,Men Breathable Canvas Comfy Lace Up Casual Trainers,,"<p>Color:Black, Brown, White</p><p>Upper Material:Canvas</p><p>Outsole Material:Rubber</p><p>Type:Skate Shoes</p><p>Function:Breathable, Slip Resistant</p><p>Occasion:Daily, Sport</p><p>Closure Type:Lace-up</p><p>Season:All Season</p><p>Toe Type:Round</p>",img/Sneakers__Athletic/SKUE65537.jpg,,Size#US 6.5:US 7.5:US 8:US 8.5:US 9:US 10:,64.33,,,,1,1,,,Sneakers & Athletic,,Men Breathable Canvas Comfy Lace Up Casual Trainers,Men Breathable Canvas Comfy Lace Up Casual Trainers,Men Breathable Canvas Comfy Lace Up Casual Trainers,,,,,,,,,
BDOSTVR0180,Plus  Size Women Comfy Colorful Buckle Adjustable Clip Toe Flat Slippers,,<p>Toe Type:Clip Toe</p><p>Function:Soft</p>,img/Slippers/SKUF33417.jpg,,Size#US 5:US 6:US 7:US 8:US 9:US 10:US 11:US 12:,50.08,,,,1,1,,,Slippers,,Plus  Size Women Comfy Colorful Buckle Adjustable Clip Toe Flat Slippers,Plus  Size Women Comfy Colorful Buckle Adjustable Clip Toe Flat Slippers,Plus  Size Women Comfy Colorful Buckle Adjustable Clip Toe Flat Slippers,,,,,,,,,
